 5458 29
3 1608 30
3 1609 30
3 1610 30
3 1611 28
3 1612 30
3 1613 28
3 1614 28
3 1615 30
3 1616 30
3 1617 30
3 1618 30
3 1619 30
3 1620 30
3 1621 30
3 1622 30
3 1623 30
3 1624 30
3 1625 30
3 1626 30
3 1627 30
3 1628 30
3 1629 30
3 1630 30
3 1631 30
3 1632 30
3 1633 29
3 1634 29
3 1635 30
3 1636 30
3 1637 30
3 1638 30
3 1639 30
3 1640 30
3 1641 30
3 1642 30
3 1643 30
3 1644 30
3 1645 30
3 1646 30
3 1647 30
3 1648 30
3 1649 30
3 1650 30
3 1651 30
3 1652 30
3 1653 30
3 1654 30
3 1655 30
3 1656 31
3 1657 29
3 1658 31
3 1659 29
3 1660 30
3 1661 30
3 1662 30
3 1663 30
3 1664 30
3 1665 30
3 1666 30
3 1667 30
3 1668 30
3 1669 30
3 1670 29
3 1671 30
3 1672 30
3 1673 30
3 1674 30
3 1675 30
3 1676 31
3 1677 30
3 1678 30
3 1679 30
3 1680 31
3 1681 30
3 1682 30
3 1683 30
3 1684 30
3 1685 30
3 1686 30
3 1687 30
3 1688 30
3 1689 30
3 1690 30
3 1691 30
3 1692 30
3 1693 30
3 1694 30
3 1695 30
3 1696 30
3 1697 30
3 1698 30
3 1699 30
3 1700 30
3 1701 30
3 1702 30
3 1703 30
3 1704 30
3 1705 30
3 1706 30
3 1707 30
3 1708 30
3 1709 30
3 1710 30
3 1711 30
3 1712 29
3 1713 29
3 1714 28
3 1715 29
3 1716 30
3 1717 30
3 1718 30
3 1719 30
3 1720 30
3 1721 30
3 1722 30
3 1723 30
3 1724 30
3 1725 30
3 1726 30
3 1727 30
3 1728 30
3 1729 30
3 1730 30
3 1731 28
3 1732 30
3 1733 29
3 1734 29
3 1735 30
3 1736 30
3 1737 30
3 1738 30
3 1739 30
3 1740 30
3 1741 30
3 1742 30
3 1743 30
3 1744 30
3 1745 30
3 1746 30
3 1747 30
3 1748 30
3 1749 30
3 1750 30
3 1751 30
3 1752 30
3 1753 30
3 1754 30
3 1755 30
3 1756 31
3 1757 30
3 1758 31
3 1759 30
3 1760 30
3 1761 29
3 1762 30
3 1763 30
3 1764 30
3 1765 30
3 1766 30
3 1767 30
3 1768 30
3 1769 30
3 1770 30
3 1771 30
3 1772 30
3 1773 30
3 1774 30
3 1775 30
3 1776 31
3 1777 30
3 1778 31
3 1779 29
3 1780 30
3 1781 30
3 1782 30
3 1783 30
3 1784 30
3 1785 30
3 1786 30
3 1787 30
3 1788 30
3 1789 30
3 1790 30
3 1791 30
3 1792 30
3 1793 30
3 1794 29
3 1795 30
3 1796 30
3 1797 30
3 1798 30
3 1799 30
3 1800 30
3 1801 30
3 1802 30
3 1803 30
3 1804 30
3 1805 30
3 1806 30
3 1807 30
3 1808 30
3 1809 30
3 1810 30
3 1811 29
3 1812 30
3 1813 29
3 1814 29
3 1815 30
3 1816 30
3 1817 30
3 1818 30
3 1819 30
3 1820 30
3 1821 30
3 1822 30
3 1823 30
3 1824 30
3 1825 30
3 1826 30
3 1827 30
3 1828 30
3 1829 30
3 1830 30
3 1831 30
3 1832 30
3 1833 30
3 1834 30
3 1835 30
3 1836 31
3 1837 30
3 1838 30
3 1839 30
3 1840 30
3 1841 30
3 1842 30
3 1843 30
3 1844 30
3 1845 30
3 1846 30
3 1847 30
3 1848 30
3 1849 30
3 1850 30
3 1851 30
3 1852 30
3 1853 30
3 1854 29
3 1855 30
3 1856 31
3 1857 30
3 1858 31
3 1859 30
3 1860 31
3 1861 30
3 1862 30
3 1863 30
3 1864 30
3 1865 30
3 1866 30
3 1867 30
3 1868 31
3 1869 30
3 1870 30
3 1871 30
3 1872 30
3 1873 30
3 1874 30
3 1875 30
3 1876 31
3 1877 30
3 1878 30
3 1879 30
3 1880 30
3 1881 30
3 1882 30
3 1883 30
3 1884 30
3 1885 30
3 1886 30
3 1887 30
3 1888 30
3 1889 30
3 1890 30
3 1891 30
3 1892 30
3 1893 30
3 1894 29
3 1895 30
3 1896 30
3 1897 29
3 1898 30
3 1899 30
3 1900 30
3 1901 30
3 1902 30
3 1903 30
3 1904 30
3 1905 30
3 1906 30
3 1907 30
3 1908 30
3 1909 30
3 1910 30
3 1911 30
3 1912 30
3 1913 29
3 1914 30
3 1915 30
3 1916 30
3 1917 30
3 1918 30
3 1919 30
3 1920 30
3 1921 30
3 1922 30
3 1923 30
3 1924 30
3 1925 30
3 1926 30
3 1927 30
3 1928 30
3 1929 30
3 1930 30
3 1931 29
3 1932 30
3 1933 30
3 1934 30
3 1935 30
3 1936 31
3 1937 30
3 1938 30
3 1939 30
3 1940 30
3 1941 30
3 1942 30
3 1943 30
3 1944 30
3 1945 30
3 1946 30
3 1947 30
3 1948 30
3 1949 30
3 1950 30
3 1951 30
3 1952 30
3 1953 30
3 1954 30
3 1955 30
3 1956 31
3 1957 30
3 1958 30
3 1959 30
3 1960 30
3 1961 30
3 1962 30
3 1963 30
3 1964 30
3 1965 30
3 1966 30
3 1967 30
3 1968 31
3 1969 30
3 1970 30
3 1971 30
3 1972 30
3 1973 30
3 1974 30
3 1975 30
3 1976 30
3 1977 30
3 1978 30
3 1979 30
3 1980 30
3 1981 29
3 1982 30
3 1983 30
3 1984 30
3 1985 30
3 1986 30
3 1987 30
3 1988 30
3 1989 30
3 1990 30
3 1991 30
3 1992 30
3 1993 30
3 1994 30
3 1995 30
3 1996 30
3 1997 30
3 1998 30
3 1999 30
3 2000 30
3 2001 30
3 2002 30
3 2003 30
3 2004 30
3 2005 30
3 2006 30
3 2007 30
3 2008 30
3 2009 30
3 2010 30
3 2011 29
3 2012 30
3 2013 30
3 2014 30
3 2015 30
3 2016 31
3 2017 30
3 2018 30
3 2019 30
3 2020 30
3 2021 30
3 2022 30
3 2023 30
3 2024 30
3 2025 30
3 2026 30
3 2027 30
3 2028 30
3 2029 30
3 2030 30
3 2031 30
3 2032 30
3 2033 30
3 2034 30
3 2035 30
3 2036 30
3 2037 30
3 2038 31
3 2039 30
3 2040 31
3 2041 31
3 2042 30
3 2043 30
3 2044 30
3 2045 30
3 2046 30
3 2047 30
3 2048 31
3 2049 31
3 2050 30
3 2051 30
3 2052 30
3 2053 30
3 2054 30
3 2055 30
3 2056 30
3 2057 30
3 2058 30
3 2059 30
3 2060 30
3 2061 30
3 2062 30
3 2063 30
3 2064 30
3 2065 30
3 2066 30
3 2067 30
3 2068 30
3 2069 30
3 2070 30
3 2071 30
3 2072 30
3 2073 30
3 2074 30
3 2075 30
3 2076 31
3 2077 30
3 2078 30
3 2079 30
3 2080 30
3 2081 30
3 2082 30
3 2083 30
3 2084 30
3 2085 30
3 2086 30
3 2087 30
3 2088 30
3 2089 30
3 2090 31
3 2091 30
3 2092 30
3 2093 30
3 2094 30
3 2095 30
3 2096 31
3 2097 29
3 2098 30
3 2099 30
3 2100 30
3 2101 30
3 2102 30
3 2103 30
3 2104 30
3 2105 30
3 2106 30
3 2107 30
3 2108 30
3 2109 30
3 2110 30
3 2111 29
3 2112 30
3 2113 30
3 2114 30
3 2115 30
3 2116 30
3 2117 31
3 2118 31
3 2119 30
3 2120 30
3 2121 30
3 2122 30
3 2123 30
3 2124 30
3 2125 30
3 2126 30
3 2127 30
3 2128 30
3 2129 30
3 2130 31
3 2131 30
3 2132 30
3 2133 30
3 2134 30
3 2135 30
3 2136 31
3 2137 30
3 2138 30
3 2139 30
3 2140 30
3 2141 30
3 2142 30
3 2143 30
3 2144 30
3 2145 30
3 2146 30
3 2147 30
3 2148 30
3 2149 30
3 2150 30
3 2151 30
3 2152 30
3 2153 30
3 2154 30
3 2155 31
3 2156 30
3 2157 31
3 2158 30
3 2159 30
3 2160 30
3 2161 30
3 2162 30
3 2163 30
3 2164 30
3 2165 30
3 2166 30
3 2167 31
3 2168 30
3 2169 30
3 2170 30
3 2171 30
3 2172 30
3 2173 30
3 2174 30
3 2175 30
3 2176 30
3 2177 30
3 2178 30
3 2179 30
3 2180 31
3 2181 29
3 2182 30
3 2183 30
3 2184 30
3 2185 30
3 2186 30
3 2187 30
3 2188 30
3 2189 30
3 2190 31
3 2191 30
3 2192 30
3 2193 30
3 2194 30
3 2195 30
3 2196 31
3 2197 30
3 2198 30
3 2199 30
3 2200 30
3 2201 30
3 2202 30
3 2203 30
3 2204 30
3 2205 30
3 2206 30
3 2207 30
3 2208 30
3 2209 30
3 2210 30
3 2211 30
3 2212 30
3 2213 30
3 2214 29
3 2215 30
3 2216 31
3 2217 30
3 2218 30
3 2219 29
3 2220 30
3 2221 30
3 2222 30
3 2223 30
3 2224 30
3 2225 30
3 2226 30
3 2227 30
3 2228 30
3 2229 30
3 2230 30
3 2231 30
3 2232 30
3 2233 30
3 2234 30
3 2235 30
3 2236 30
3 2237 30
3 2238 30
3 2239 30
3 2240 30
3 2241 30
3 2242 30
3 2243 30
3 2244 30
3 2245 30
3 2246 30
3 2247 30
3 2248 30
3 2249 30
3 2250 30
3 2251 30
3 2252 30
3 2253 30
3 2254 30
3 2255 30
3 2256 30
3 2257 30
3 2258 30
3 2259 30
3 2260 30
3 2261 30
3 2262 30
3 2263 30
3 2264 30
3 2265 30
3 2266 30
3 2267 30
3 2268 30
3 2269 30
3 2270 30
3 2271 30
3 2272 30
3 2273 30
3 2274 30
3 2275 30
3 2276 30
3 2277 30
3 2278 30
3 2279 30
3 2280 30
3 2281 30
3 2282 30
3 2283 30
3 2284 30
3 2285 30
3 2286 30
3 2287 30
3 2288 30
3 2289 30
3 2290 30
3 2291 30
3 2292 30
3 2293 30
3 2294 30
3 2295 30
3 2296 30
3 2297 30
3 2298 30
3 2299 30
3 2300 30
3 2301 30
3 2302 30
3 2303 30
3 2304 30
3 2305 30
3 2306 30
3 2307 30
3 2308 30
3 2309 30
3 2310 30
3 2311 30
3 2312 30
3 2313 30
3 2314 30
3 2315 30
3 2316 31
3 2317 29
3 2318 31
3 2319 30
3 2320 30
3 2321 30
3 2322 30
3 2323 30
3 2324 30
3 2325 30
3 2326 30
3 2327 30
3 2328 30
3 2329 30
3 2330 30
3 2331 30
3 2332 30
3 2333 30
3 2334 30
3 2335 30
3 2336 30
3 2337 30
3 2338 30
3 2339 30
3 2340 30
3 2341 30
3 2342 31
3 2343 30
3 2344 30
3 2345 30
3 2346 30
3 2347 30
3 2348 30
3 2349 30
3 2350 30
3 2351 30
3 2352 29
3 2353 30
3 2354 30
3 2355 30
3 2356 30
3 2357 31
3 2358 31
3 2359 31
3 2360 31
3 2361 31
3 2362 30
3 2363 29
3 2364 30
3 2365 30
3 2366 31
3 2367 30
3 2368 30
3 2369 30
3 2370 30
3 2371 30
3 2372 30
3 2373 30
3 2374 30
3 2375 30
3 2376 30
3 2377 30
3 2378 30
3 2379 30
3 2380 30
3 2381 30
3 2382 30
3 2383 30
3 2384 30
3 2385 30
3 2386 30
3 2387 30
3 2388 30
3 2389 30
3 2390 30
3 2391 30
3 2392 30
3 2393 30
3 2394 30
3 2395 30
3 2396 31
3 2397 30
3 2398 30
3 2399 30
3 2400 30
3 2401 29
3 2402 30
3 2403 30
3 2404 30
3 2405 30
3 2406 30
3 2407 30
3 2408 30
3 2409 29
3 2410 30
3 2411 30
3 2412 30
3 2413 30
3 2414 30
3 2415 30
3 2416 30
3 2417 30
3 2418 30
3 2419 30
3 2420 30
3 2421 30
3 2422 30
3 2423 30
3 2424 30
3 2425 30
3 2426 30
3 2427 30
3 2428 30
3 2429 31
3 2430 30
3 2431 30
3 2432 30
3 2433 30
3 2434 30
3 2435 30
3 2436 31
3 2437 30
3 2438 30
3 2439 30
3 2440 30
3 2441 30
3 2442 30
3 2443 30
3 2444 31
3 2445 30
3 2446 30
3 2447 30
3 2448 30
3 2449 30
3 2450 30
3 2451 30
3 2452 30
3 2453 30
3 2454 31
3 2455 29
3 2456 30
3 2457 31
3 2458 30
3 2459 31
3 2460 30
3 2461 30
3 2462 30
3 2463 30
3 2464 30
3 2465 30
3 2466 30
3 2467 29
3 2468 30
3 2469 30
3 2470 30
3 2471 30
3 2472 30
3 2473 30
3 2474 30
3 2475 31
3 2476 30
3 2477 30
3 2478 30
3 2479 30
3 2480 30
3 2481 30
3 2482 30
3 2483 30
3 2484 30
3 2485 30
3 2486 30
3 2487 30
3 2488 30
3 2489 30
3 2490 30
3 2491 30
3 2492 30
3 2493 30
3 2494 30
3 2495 30
3 2496 31
3 2497 30
3 2498 30
3 2499 30
3 2500 30
3 2501 30
3 2502 30
3 2503 30
3 2504 30
3 2505 30
3 2506 30
3 2507 30
3 2508 30
3 2509 30
3 2510 30
3 2511 30
3 2512 30
3 2513 30
3 2514 30
3 2515 30
3 2516 30
3 2517 30
3 2518 30
3 2519 30
3 2520 30
3 2521 30
3 2522 30
3 2523 30
3 2524 30
3 2525 30
3 2526 30
3 2527 29
3 2528 30
3 2529 30
3 2530 30
3 2531 30
3 2532 30
3 2533 30
3 2534 30
3 2535 29
3 2536 30
3 2537 31
3 2538 30
3 2539 30
3 2540 30
3 2541 30
3 2542 30
3 2543 30
3 2544 30
3 2545 30
3 2546 30
3 2547 30
3 2548 30
3 2549 30
3 2550 31
3 2551 30
3 2552 30
3 2553 30
3 2554 30
3 2555 30
3 2556 30
3 2557 31
3 2558 31
3 2559 31
3 2560 31
3 2561 30
3 2562 30
3 2563 30
3 2564 30
3 2565 31
3 2566 30
3 2567 30
3 2568 30
3 2569 30
3 2570 30
3 2571 30
3 2572 30
3 2573 30
3 2574 30
3 2575 30
3 2576 30
3 2577 30
3 2578 30
3 2579 30
3 2580 30
3 2581 30
3 2582 29
3 2583 30
3 2584 30
3 2585 30
3 2586 30
3 2587 30
3 2588 31
3 2589 30
3 2590 30
3 2591 30
3 2592 30
3 2593 30
3 2594 30
3 2595 30
3 2596 30
3 2597 30
3 2598 30
3 2599 30
3 2600 30
3 2601 30
3 2602 30
3 2603 30
3 2604 30
3 2605 30
3 2606 30
3 2607 30
3 2608 31
3 2609 31
3 2610 30
3 2611 30
3 2612 30
3 2613 30
3 2614 30
3 2615 30
3 2616 31
3 2617 30
3 2618 30
3 2619 30
3 2620 30
3 2621 30
3 2622 30
3 2623 30
3 2624 31
3 2625 30
3 2626 30
3 2627 30
3 2628 31
3 2629 30
3 2630 30
3 2631 30
3 2632 30
3 2633 30
3 2634 30
3 2635 30
3 2636 30
3 2637 31
3 2638 31
3 2639 31
3 2640 31
3 2641 31
3 2642 30
3 2643 30
3 2644 31
3 2645 30
3 2646 30
3 2647 30
3 2648 30
3 2649 31
3 2650 31
3 2651 30
3 2652 30
3 2653 30
3 2654 30
3 2655 30
3 2656 30
3 2657 31
3 2658 31
3 2659 31
3 2660 30
3 2661 30
3 2662 30
3 2663 30
3 2664 30
3 2665 30
3 2666 30
3 2667 30
3 2668 30
3 2669 30
3 2670 30
3 2671 30
3 2672 30
3 2673 30
3 2674 30
3 2675 30
3 2676 30
3 2677 30
3 2678 30
3 2679 30
3 2680 30
3 2681 30
3 2682 29
3 2683 30
3 2684 30
3 2685 30
3 2686 30
3 2687 30
3 2688 30
3 2689 30
3 2690 30
3 2691 30
3 2692 30
3 2693 30
3 2694 30
3 2695 30
3 2696 30
3 2697 30
3 2698 30
3 2699 30
3 2700 30
3 2701 29
3 2702 30
3 2703 30
3 2704 30
3 2705 30
3 2706 30
3 2707 30
3 2708 30
3 2709 30
3 2710 30
3 2711 30
3 2712 30
3 2713 30
3 2714 30
3 2715 30
3 2716 30
3 2717 30
3 2718 30
3 2719 30
3 2720 30
3 2721 30
3 2722 29
3 2723 30
3 2724 30
3 2725 30
3 2726 30
3 2727 30
3 2728 30
3 2729 30
3 2730 30
3 2731 30
3 2732 30
3 2733 30
3 2734 29
3 2735 31
3 2736 30
3 2737 31
3 2738 30
3 2739 31
3 2740 31
3 2741 30
3 2742 30
3 2743 30
3 2744 30
3 2745 30
3 2746 30
3 2747 30
3 2748 30
3 2749 30
3 2750 31
3 2751 30
3 2752 30
3 2753 30
3 2754 31
3 2755 29
3 2756 30
3 2757 31
3 2758 31
3 2759 31
3 2760 31
3 2761 31
3 2762 30
3 2763 30
3 2764 30
3 2765 30
3 2766 30
3 2767 30
3 2768 30
3 2769 30
3 2770 30
3 2771 30
3 2772 29
3 2773 30
3 2774 29
3 2775 30
3 2776 30
3 2777 31
3 2778 30
3 2779 30
3 2780 30
3 2781 30
3 2782 29
3 2783 30
3 2784 30
3 2785 30
3 2786 30
3 2787 30
3 2788 30
3 2789 31
3 2790 30
3 2791 30
3 2792 30
3 2793 30
3 2794 30
3 2795 30
3 2796 31
3 2797 30
3 2798 30
3 2799 30
3 2800 30
3 2801 30
3 2802 30
3 2803 30
3 2804 30
3 2805 30
3 2806 30
3 2807 30
3 2808 30
3 2809 30
3 2810 30
3 2811 30
3 2812 30
3 2813 30
3 2814 30
3 2815 30
3 2816 30
3 2817 31
3 2818 30
3 2819 30
3 2820 30
3 2821 30
3 2822 30
3 2823 30
3 2824 30
3 2825 30
3 2826 30
3 2827 30
3 2828 30
3 2829 30
3 2830 30
3 2831 30
3 2832 29
3 2833 30
3 2834 30
3 2835 30
3 2836 30
3 2837 31
3 2838 31
3 2839 31
3 2840 31
3 2841 31
3 2842 30
3 2843 30
3 2844 30
3 2845 30
3 2846 30
3 2847 30
3 2848 30
3 2849 31
3 2850 31
3 2851 30
3 2852 30
3 2853 30
3 2854 30
3 2855 30
3 2856 30
3 2857 31
3 2858 31
3 2859 31
3 2860 31
3 2861 31
3 2862 30
3 2863 30
3 2864 30
3 2865 30
3 2866 30
3 2867 30
3 2868 30
3 2869 30
3 2870 30
3 2871 29
3 2872 29
3 2873 30
3 2874 30
3 2875 30
3 2876 30
3 2877 31
3 2878 30
3 2879 30
3 2880 30
3 2881 30
3 2882 29
3 2883 30
3 2884 30
3 2885 30
3 2886 30
3 2887 30
3 2888 30
3 2889 30
3 2890 30
3 2891 30
3 2892 30
3 2893 30
3 2894 30
3 2895 30
3 2896 30
3 2897 31
3 2898 30
3 2899 30
3 2900 30
3 2901 30
3 2902 30
3 2903 29
3 2904 30
3 2905 30
3 2906 30
3 2907 30
3 2908 30
3 2909 30
3 2910 30
3 2911 30
3 2912 30
3 2913 30
3 2914 30
3 2915 31
3 2916 30
3 2917 31
3 2918 30
3 2919 31
3 2920 30
3 2921 30
3 2922 30
3 2923 30
3 2924 30
3 2925 30
3 2926 30
3 2927 30
3 2928 30
3 2929 31
3 2930 31
3 2931 30
3 2932 30
3 2933 30
3 2934 30
3 2935 30
3 2936 30
3 2937 31
3 2938 30
3 2939 31
3 2940 31
3 2941 31
3 2942 31
3 2943 30
3 2944 30
3 2945 30
3 2946 30
3 2947 30
3 2948 30
3 2949 31
3 2950 31
3 2951 30
3 2952 30
3 2953 30
3 2954 30
3 2955 30
3 2956 30
3 2957 31
3 2958 31
3 2959 31
3 2960 31
3 2961 31
3 2962 30
3 2963 30
3 2964 30
3 2965 30
3 2966 30
3 2967 30
3 2968 30
3 2969 30
3 2970 31
3 2971 30
3 2972 30
3 2973 30
3 2974 29
3 2975 31
3 2976 30
3 2977 31
3 2978 30
3 2979 30
3 2980 30
3 2981 30
3 2982 30
3 2983 30
3 2984 30
3 2985 30
3 2986 30
3 2987 30
3 2988 30
3 2989 30
3 2990 30
3 2991 30
3 2992 30
3 2993 30
3 2994 30
3 2995 30
3 2996 30
3 2997 31
3 2998 31
3 2999 31
3 3000 31
3 3001 30
3 3002 30
3 3003 29
3 3004 30
3 3005 30
3 3006 30
3 3007 30
3 3008 30
3 3009 30
3 3010 30
3 3011 30
3 3012 30
3 3013 30
3 3014 29
3 3015 30
3 3016 30
3 3017 31
3 3018 31
3 3019 31
3 3020 31
3 3021 31
3 3022 30
3 3023 30
3 3024 30
3 3025 30
3 3026 30
3 3027 30
3 3028 30
3 3029 31
3 3030 30
3 3031 30
3 3032 30
3 3033 30
3 3034 30
3 3035 30
3 3036 29
3 3037 30
3 3038 30
3 3039 30
3 3040 30
3 3041 31
3 3042 31
3 3043 30
3 3044 30
3 3045 30
3 3046 30
3 3047 30
3 3048 31
3 3049 31
3 3050 31
3 3051 30
3 3052 30
3 3053 31
3 3054 30
3 3055 30
3 3056 30
3 3057 30
3 3058 31
3 3059 31
3 3060 31
3 3061 30
3 3062 30
3 3063 30
3 3064 30
3 3065 30
3 3066 30
3 3067 30
3 3068 30
3 3069 30
3 3070 30
3 3071 29
3 3072 29
3 3073 30
3 3074 30
3 3075 30
3 3076 30
3 3077 30
3 3078 30
3 3079 30
3 3080 30
3 3081 30
3 3082 30
3 3083 29
3 3084 30
3 3085 30
3 3086 30
3 3087 30
3 3088 30
3 3089 30
3 3090 30
3 3091 30
3 3092 30
3 3093 30
3 3094 30
3 3095 30
3 3096 30
3 3097 31
3 3098 30
3 3099 31
3 3100 30
3 3101 30
3 3102 30
3 3103 30
3 3104 31
3 3105 30
3 3106 30
3 3107 30
3 3108 30
3 3109 30
3 3110 30
3 3111 30
3 3112 29
3 3113 30
3 3114 31
3 3115 30
3 3116 30
3 3117 31
3 3118 31
3 3119 31
3 3120 31
3 3121 31
3 3122 30
3 3123 30
3 3124 30
3 3125 30
3 3126 30
3 3127 30
3 3128 31
3 3129 31
3 3130 30
3 3131 30
3 3132 31
3 3133 31
3 3134 30
3 3135 30
3 3136 29
3 3137 31
3 3138 30
3 3139 31
3 3140 31
3 3141 31
3 3142 31
3 3143 31
3 3144 31
3 3145 30
3 3146 30
3 3147 31
3 3148 31
3 3149 31
3 3150 30
3 3151 30
3 3152 30
3 3153 30
3 3154 31
3 3155 30
3 3156 29
3 3157 31
3 3158 31
3 3159 30
3 3160 31
3 3161 31
3 3162 30
3 3163 30
3 3164 30
3 3165 30
3 3166 30
3 3167 30
3 3168 30
3 3169 30
3 3170 30
3 3171 30
3 3172 30
3 3173 30
3 3174 30
3 3175 30
3 3176 30
3 3177 31
3 3178 31
3 3179 31
3 3180 31
3 3181 30
3 3182 30
3 3183 30
3 3184 30
3 3185 30
3 3186 30
3 3187 29
3 3188 30
3 3189 30
3 3190 30
3 3191 30
3 3192 29
3 3193 30
3 3194 30
3 3195 31
3 3196 30
3 3197 31
3 3198 31
3 3199 31
3 3200 30
3 3201 30
3 3202 30
3 3203 30
3 3204 30
3 3205 29
3 3206 30
3 3207 30
3 3208 30
3 3209 30
3 3210 31
3 3211 30
3 3212 30
3 3213 30
3 3214 30
3 3215 30
3 3216 30
3 3217 31
3 3218 31
3 3219 31
3 3220 31
3 3221 31
3 3222 31
3 3223 30
3 3224 30
3 3225 30
3 3226 30
3 3227 30
3 3228 30
3 3229 31
3 3230 30
3 3231 30
3 3232 30
3 3233 31
3 3234 30
3 3235 30
3 3236 30
3 3237 30
3 3238 30
3 3239 30
3 3240 30
3 3241 31
3 3242 31
3 3243 30
3 3244 30
3 3245 30
3 3246 30
3 3247 31
3 3248 31
3 3249 31
3 3250 30
3 3251 30
3 3252 30
3 3253 30
3 3254 30
3 3255 31
3 3256 30
3 3257 31
3 3258 30
3 3259 31
3 3260 31
3 3261 31
3 3262 30
3 3263 30
3 3264 30
3 3265 30
3 3266 30
3 3267 30
3 3268 30
3 3269 30
3 3270 31
3 3271 29
3 3272 29
3 3273 30
3 3274 30
3 3275 30
3 3276 30
3 3277 31
3 3278 30
3 3279 31
3 3280 31
3 3281 30
3 3282 30
3 3283 29
3 3284 30
3 3285 30
3 3286 30
3 3287 30
3 3288 30
3 3289 30
3 3290 30
3 3291 29
3 3292 29
3 3293 30
3 3294 31
3 3295 29
3 3296 30
3 3297 31
3 3298 30
3 3299 30
3 3300 30
3 3301 30
3 3302 30
3 3303 30
3 3304 30
3 3305 30
3 3306 30
3 3307 30
3 3308 30
3 3309 30
3 3310 31
3 3311 30
3 3312 30
3 3313 30
3 3314 30
3 3315 30
3 3316 30
3 3317 31
3 3318 30
3 3319 31
3 3320 31
3 3321 31
3 3322 31
3 3323 30
3 3324 30
3 3325 30
3 3326 30
3 3327 31
3 3328 31
3 3329 31
3 3330 31
3 3331 30
3 3332 30
3 3333 30
3 3334 30
3 3335 31
3 3336 29
3 3337 30
3 3338 29
3 3339 30
3 3340 30
3 3341 31
3 3342 31
3 3343 31
3 3344 30
3 3345 31
3 3346 30
3 3347 31
3 3348 31
3 3349 31
3 3350 30
3 3351 31
3 3352 30
3 3353 31
3 3354 30
3 3355 30
3 3356 29
3 3357 30
3 3358 30
3 3359 31
3 3360 31
3 3361 31
3 3362 30
3 3363 30
3 3364 30
3 3365 30
3 3366 30
3 3367 30
3 3368 30
3 3369 31
3 3370 30
3 3371 30
3 3372 30
3 3373 30
3 3374 29
3 3375 30
3 3376 30
3 3377 31
3 3378 31
3 3379 31
3 3380 30
3 3381 30
3 3382 30
3 3383 30
3 3384 30
3 3385 30
3 3386 31
3 3387 30
3 3388 30
3 3389 30
3 3390 31
3 3391 30
3 3392 29
3 3393 30
3 3394 30
3 3395 30
3 3396 30
3 3397 31
3 3398 31
3 3399 31
3 3400 31
3 3401 31
3 3402 30
3 3403 30
3 3404 30
3 3405 30
3 3406 30
3 3407 30
3 3408 30
3 3409 31
3 3410 31
3 3411 30
3 3412 30
3 3413 30
3 3414 30
3 3415 30
3 3416 30
3 3417 30
3 3418 30
3 3419 31
3 3420 31
3 3421 31
3 3422 31
3 3423 31
3 3424 30
3 3425 31
3 3426 30
3 3427 30
3 3428 31
3 3429 31
3 3430 30
3 3431 31
3 3432 31
3 3433 30
3 3434 30
3 3435 31
3 3436 30
3 3437 30
3 3438 29
3 3439 29
3 3440 30
3 3441 31
3 3442 31
3 3443 30
3 3444 30
3 3445 30
3 3446 30
3 3447 31
3 3448 30
3 3449 30
3 3450 30
3 3451 30
3 3452 31
3 3453 31
3 3454 30
3 3455 31
3 3456 30
3 3457 31
3 3458 31
3 3459 31
3 3460 30
3 3461 30
3 3462 30
3 3463 30
3 3464 30
3 3465 30
3 3466 30
3 3467 30
3 3468 30
3 3469 30
3 3470 30
3 3471 29
3 3472 29
3 3473 30
3 3474 30
3 3475 29
3 3476 30
3 3477 31
3 3478 31
3 3479 31
3 3480 31
3 3481 31
3 3482 30
3 3483 30
3 3484 30
3 3485 30
3 3486 30
3 3487 30
3 3488 30
3 3489 30
3 3490 30
3 3491 30
3 3492 30
3 3493 30
3 3494 30
3 3495 30
3 3496 30
3 3497 31
3 3498 31
3 3499 31
3 3500 31
3 3501 31
3 3502 30
3 3503 30
3 3504 30
3 3505 30
3 3506 30
3 3507 30
3 3508 30
3 3509 31
3 3510 30
3 3511 30
3 3512 30
3 3513 30
3 3514 30
3 3515 31
3 3516 29
3 3517 31
3 3518 30
3 3519 30
3 3520 30
3 3521 31
3 3522 31
3 3523 30
3 3524 30
3 3525 30
3 3526 30
3 3527 31
3 3528 30
3 3529 30
3 3530 30
3 3531 31
3 3532 31
3 3533 30
3 3534 30
3 3535 30
3 3536 30
3 3537 30
3 3538 29
3 3539 31
3 3540 30
3 3541 31
3 3542 31
3 3543 31
3 3544 30
3 3545 30
3 3546 31
3 3547 31
3 3548 31
3 3549 30
3 3550 31
3 3551 30
3 3552 30
3 3553 30
3 3554 30
3 3555 30
3 3556 30
3 3557 31
3 3558 31
3 3559 31
3 3560 31
3 3561 31
3 3562 30
3 3563 30
3 3564 30
3 3565 30
3 3566 30
3 3567 30
3 3568 30
3 3569 30
3 3570 31
3 3571 29
3 3572 30
3 3573 30
3 3574 29
3 3575 30
3 3576 30
3 3577 31
3 3578 31
3 3579 31
3 3580 31
3 3581 30
3 3582 30
3 3583 30
3 3584 30
3 3585 30
3 3586 30
3 3587 29
3 3588 30
3 3589 30
3 3590 30
3 3591 30
3 3592 30
3 3593 30
3 3594 30
3 3595 30
3 3596 30
3 3597 31
3 3598 31
3 3599 31
3 3600 31
3 3601 31
3 3602 30
3 3603 30
3 3604 30
3 3605 30
3 3606 30
